GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,sum_disposal_sites,response,county,places,sum_firestations,ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,ARTIFICIAL & SYNTHETIC FIBERS & FILAMENTS MFG,BROADWOVEN FABRIC MILLS,CARPET & RUG MILLS,CORRUGATED & SOLID FIBER BOX MANUFACTURING,CURTAIN & LINEN MILLS,FABRIC COATING MILLS,FIBER YARN & THREAD MILLS,FOLDING PAPERBOARD BOX MANUFACTURING,HOSIERY & SOCK MILLS,KNIT FABRIC MILLS,MEN'S & BOY'S CUT & SEW APPAREL MANUFACTURING,NARROW FABRIC MILLS & SCHIFFLI MACHINE EMBROIDERY,NONWOVEN FABRIC MILLS,OTHER APPAREL KNITTING MILLS,OTHER CUT & SEW APPAREL MANUFACTURING,OTHER PAPERBOARD CONTAINER MANUFACTURING,PAPER BAG & COATED & TREATED PAPER MANUFACTURING,PLASTICS MATERIAL & RESIN MANUFACTURING,ROPE CORDAGE TWINE TIRE CORD & TIRE FABRIC MILLS,SANITARY PAPER PRODUCT MANUFACTURING,STATIONERY PRODUCT MANUFACTURING,TEXTILE & FABRIC FINISHING MILLS,TEXTILE BAG & CANVAS MILLS,WOMEN'S GIRLS' & INFANTS' CUT & SEW APPAREL MFG,sum_industrial_sites,pop_density_acs_2018,sum_airports,sum_army_bases,sum_highways,AGRICULTURAL,COMMERCIAL,EXEMPT,FOREST,INDUSTRIAL,MULTIPLE-USE,OPEN-SPACE,RECREATIONAL,RESIDENTIAL
250235041013,Block Group 3,5375783,109009,+42.1671362,-070.8810413,0.0,0,25023,2502350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.5751802109572,0.0,0.0,0.28163011904716273,0.0,27.10212071939036,8.09171494941433,0.0,1.3677855927370508,0.04788982936326864,0.0,0.0,63.39048890909499
250235041024,Block Group 4,5204714,26105,+42.1234150,-070.8059788,0.0,0,25023,2502350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0744999629183,0.0,0.0,0.19046808774627655,0.25233078626800237,4.205878794378408,25.42942249597383,0.34946208692286396,0.0,0.8945704162595541,0.0,0.0,68.86833542019734
250235041023,Block Group 3,10058936,0,+42.1477317,-070.8132464,0.0,0,25023,2502350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0538729941218,0.0,0.0,0.28807265793813436,1.4713159838938838,0.4487690682724552,17.42006791249432,0.0,2.480049490989773,0.07297453918116774,0.0,0.0,78.10682300516841
250235106003,Block Group 3,2524107,10776,+42.0817478,-071.0699036,0.0,0,25023,2502351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.6654396980794,0.0,0.0,0.12265368491878946,0.0,1.1120515015115677,50.40474234130448,0.0,0.010348917768334695,0.498205849724047,0.0,0.0,47.97465138969157
250235111005,Block Group 5,564961,9957,+42.0974963,-070.9797266,0.0,0,25023,2502351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.649234194927,0.0,0.0,0.029675484626153128,0.0,0.0,21.680147261460185,0.0,20.846302510194683,0.0,0.0,0.0,57.47355022834515
250235211011,Block Group 1,2137713,0,+42.0659695,-070.9540220,0.0,0,25023,2502352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.408579636275,0.0,0.0,0.03057257712935978,1.07766699894073,2.657624103561864,3.739899159637506,0.0,3.2487980245189627,2.787368816488116,0.0,0.0,86.48864289685282
250235211014,Block Group 4,1919555,0,+42.0762926,-070.9641807,0.0,0,25023,2502352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.3265965288829,0.0,0.0,0.04914527168083559,0.0,2.213253581993583,4.680519423740092,0.0,5.454234545123443,0.14203437042604225,0.0,0.0,87.50995807871685
250235232013,Block Group 3,4035858,7311,+42.0570636,-070.9588397,0.0,0,25023,2502352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.1044464398896,0.0,0.0,0.07304480464957719,6.645515449153698,4.495684636072031,15.212173458209344,0.0,16.833524939655057,6.474255116249012,0.0,0.0,50.338846400660856
250235232012,Block Group 2,3123843,2526,+42.0555868,-070.9823044,0.0,0,25023,2502352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.3415072396405,0.0,0.0,0.054854715941143654,0.0,2.1701935840126927,35.56948426263077,0.0,22.26298198785339,0.022762717204683525,0.0,0.0,39.97457744829846
250235111001,Block Group 1,614771,0,+42.0928751,-070.9821724,0.0,0,25023,2502351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.5379108643706,0.0,0.0,0.05302738797192496,0.0,7.149435833604301,6.991416957002543,0.0,4.4956089063810865,0.0,0.0,0.0,81.36353830301206
250056313001,Block Group 1,5598602,70849,+41.9698361,-071.2772690,0.0,0,25005,2500563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.4460860050419,0.0,0.0,0.13925132279247765,0.0,0.09509992073448863,39.65730937064145,0.0,3.472989722838594,3.844642089232548,0.0,0.0,52.92995889655292
250056317003,Block Group 3,6127607,172186,+41.9398953,-071.2460348,0.0,0,25005,2500563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.6251562804208,0.0,0.0,0.16509020763569374,0.0,0.15324132231652154,34.43258231510327,0.0,6.520874668706325,2.1561257898060253,0.0,0.0,56.73717590406787
250056121002,Block Group 2,8767340,26892,+41.9412007,-071.0596719,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.9772049447154,0.0,0.0,0.2466881197805335,0.0,0.7282022128926898,8.951978665542649,0.0,0.539435567591829,0.10095786359262998,0.0,0.0,89.67942569038021
250056122002,Block Group 2,3180150,120493,+41.9292639,-071.0532227,0.0,0,25005,2500561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.8910960174835,0.0,0.0,0.10676270319255297,0.0,7.761350107671232,24.327422732368245,0.0,3.7887453069225563,1.4119451790193507,0.0,0.0,62.71053667401861
250056171014,Block Group 4,8094418,199216,+41.7851128,-071.0590468,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.3721116206254,0.0,0.0,0.23768653188999903,0.03383710327513563,1.2836447467248415,66.74269617924175,0.0,1.3245924662996955,3.1646677104363716,0.0,0.0,27.45056179402222
250056112011,Block Group 1,2126372,285907,+41.9494745,-071.2181516,0.0,0,25005,2500561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.152392431804,0.0,0.0,0.08235322313400921,0.0,1.4419190413179386,5.968752348181079,0.32094968312802186,0.7617096298994007,1.3027157016852327,0.0,0.0,90.20395359578832
250056304002,Block Group 2,2402153,27623,+41.9607894,-071.3161076,0.0,0,25005,2500563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.9970197568598,0.0,0.0,0.11169341289276129,0.0,0.9213361876486313,14.187886911024354,0.0,4.260667758245985,0.1439328829347109,0.0,0.0,80.48617626014631
250056312004,Block Group 4,5157616,305016,+41.9169547,-071.3475286,0.0,0,25005,2500563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.3767727182482,0.0,0.0,0.19256993212131315,1.8651221658478132,3.692544411441908,41.41192414097986,3.78127837105768,0.9265484085380131,2.1361707166754895,0.0,0.0,46.186411785459235
250056532032,Block Group 2,1461607,1089,+41.6178752,-070.9546827,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667.5123928662083,0.0,0.0,0.15181666896621251,0.0,1.2413109695645814,19.476234017369855,0.0,0.0,0.2765696857129607,0.0,0.0,79.00588532735262
250056322001,Block Group 1,2416499,34672,+41.8209291,-071.3353895,0.0,0,25005,2500563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.6373431149775,0.0,0.0,0.167527619707717,0.0,17.862316104606446,16.11189751863548,0.0,3.273324184949576,12.371106344058944,0.0,0.0,50.381355847749546
250056321002,Block Group 2,1107300,15960,+41.8982490,-071.3184785,0.0,0,25005,2500563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.066173575364,0.0,0.0,0.10535849906288339,0.0,2.5715901988563856,7.901418415277664,0.0,9.473931418744298,2.1013157940609433,0.0,0.0,77.95174417306072
250056461011,Block Group 1,8907518,698419,+41.6776965,-071.0968193,0.0,0,25005,2500564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.3049558810883,0.0,0.0,0.40156494182347335,1.7611733721288543,1.7079871585404909,9.279866845363056,0.0,0.8682331702998692,3.878716893355459,0.0,0.0,82.50402256031228
250056542003,Block Group 3,1355390,185296,+41.6717498,-070.9113549,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.343698123788,0.0,0.0,0.10357899102395082,0.0,5.266057874361166,22.806635329018455,0.0,8.994061997986487,10.665504854010031,0.0,0.0,52.267739944623855
250056552005,Block Group 5,401338,77983,+41.6625233,-070.9093132,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5973.278897089237,0.0,0.0,0.030421084280373593,0.0,2.6260234732344268,32.77862051170427,0.0,0.0,0.29232415611046686,0.0,0.0,64.30303185895083
250056502013,Block Group 3,6146390,93006,+41.6757994,-070.9571839,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.5845748480002,1.0,0.0,0.19413342004693004,0.0,41.43622937320957,49.73476376239976,0.0,1.6328325416217242,1.8585779266018645,0.0,0.0,5.33759639616708
250056451033,Block Group 3,3933720,250128,+41.7466865,-071.2120282,0.0,0,25005,2500564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.2784603377972,0.0,0.0,0.24556370390651072,2.394753643530164,39.17870315460856,26.850086329646082,0.0,3.077900597522617,1.3009527907900051,0.0,0.0,27.197603483902576
250056461041,Block Group 1,18641092,7965728,+41.5303951,-071.0407799,0.0,0,25005,2500564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.54658536098637,2.0,0.0,0.47111955802230165,13.468887743624657,0.09699547937180918,15.658747750861963,2.130141294214865,0.0,33.85755539573335,0.0,0.2854304701035189,34.502241866089825
250056503001,Block Group 1,295206,0,+41.6853370,-070.9246816,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6998.255584236093,0.0,0.0,0.04316100101426195,0.0,4.513318038779919,31.107385328345533,0.0,0.0,1.746975330908939,0.0,0.0,62.63232130196561
250059900000,Block Group 0,0,250282220,+41.5196744,-070.9383453,0.0,0,25005,2500599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
250056524002,Block Group 2,557838,103007,+41.6157400,-070.9310007,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7402.2658818510035,0.0,0.0,0.063571050211227,0.0,43.750068475038155,7.45639175233193,0.0,1.0087063853313973,0.06697174761198543,0.0,0.0,47.717861639686525
250059855001,Block Group 1,14893957,231316,+41.5956952,-071.0128594,0.0,0,25005,2500598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,930.289453098327,0.0,0.0,0.22275034097598714,2.8624628037522437,1.8430840552310572,42.6228597964306,1.4888562882445986,0.7177450886530575,9.504031231282253,0.0,6.135429368077855,34.82553136832832
250059856001,Block Group 1,11933722,318215,+42.0736361,-071.0974901,0.0,0,25005,2500598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.297272887704,0.0,0.0,0.46785722553250947,0.0,2.5554702259263093,45.09288968765395,0.9048478413974554,0.00906237657648644,4.513132310335296,0.0,0.0,46.924597558110506
250056533012,Block Group 2,740757,300904,+41.5820442,-070.9408888,0.0,0,25005,2500565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1880.2629985271824,0.0,0.0,0.052271615136718685,0.0,5.198391317749422,7.517868741041528,0.0,0.0,2.590465405131422,0.0,7.60867971568073,77.0845948203969
250056102043,Block Group 3,3594291,58042,+42.0384169,-071.2017160,0.0,0,25005,2500561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1265.524665921596,0.0,0.0,0.11198233521381584,0.0,0.9274210764583469,51.25629148276508,0.0,12.596020681804074,2.036171279646397,0.0,0.018797662313425924,33.165297817012686
250056531012,Block Group 2,2540238,4387,+41.6252972,-070.9730976,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.2532428063828,0.0,0.0,0.11656192530537315,0.0,52.2092578923911,6.712312882570886,0.0,0.049081742854823154,0.39633287034771475,0.0,0.0,40.63301461183548
250056554002,Block Group 2,963451,410837,+41.6216863,-070.8679157,0.0,0,25005,2500565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.927291579956,0.0,0.0,0.08946761576799123,0.0,0.0,11.894917065156939,0.0,0.0,0.13316446164678988,0.0,0.0,87.97191847319627
250010126011,Block Group 1,1963394,0,+41.6669175,-070.3125341,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.024538630555,0.0,0.0,0.19184246593693677,0.0,5.816444593824426,25.62741015475186,0.0,0.0,0.36281235543084683,0.0,0.0,68.19333289599285
250010126024,Block Group 4,805251,32520,+41.6556079,-070.3038480,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.563932239761,0.0,0.0,0.06338348171769159,0.0,2.954015073609656,13.739735508857903,0.0,0.0,0.6125802023877479,0.0,0.0,82.6936692151447
250010127002,Block Group 2,1458516,195555,+41.6525392,-070.3376680,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.80985604546,0.0,0.0,0.1577304702019195,0.0,21.016685596002763,7.892299653873584,0.0,0.0,0.15234450184741835,0.0,0.0,70.93867024827624
250010127004,Block Group 4,2633952,70679,+41.6428815,-070.3210448,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.2245276299643,0.0,0.0,0.289512040139599,0.0,1.1998536009198792,10.922798557746031,0.0,0.0,0.14866784166734526,0.0,0.0,87.72867999966675
250010127003,Block Group 3,2398792,454189,+41.6407763,-070.3413706,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.4480288411834,0.0,0.0,0.1816977706384121,0.0,2.2100310121611035,9.15197760898862,0.0,0.0,0.3265878167297851,0.0,0.0,88.31140356212049
250010132002,Block Group 2,7839876,281899,+41.6460856,-070.4402025,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.3748910059293,0.0,0.0,0.4856793350521052,0.14950110110852147,2.5324646903944608,7.1241533430600175,0.0,0.0020662543550464246,0.06141552826753973,0.0,0.11721069616997058,90.01318838664444
250010131003,Block Group 3,9998083,37453,+41.6877317,-070.4038823,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5153545934756,1.0,0.0,0.3273932383935693,0.33121347062932455,0.34130760179552844,81.13520180901038,0.0,0.0,0.5570091961604763,0.0,0.0,17.63526792240427
250010132003,Block Group 3,5817531,1378086,+41.6338463,-070.4248158,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.8217553116606,0.0,0.0,0.3448105494586125,0.0,0.2261275120227776,34.9478250032769,0.0,0.0,0.0,0.0,0.0,64.82604748470033
250010140022,Block Group 2,5514390,134436,+41.7023317,-070.5939852,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0666077299576,0.0,0.0,0.46667181885214876,0.0,2.2207246467582458,83.10970703017317,0.0,0.3088065583254881,0.06643355929963808,0.0,0.0,14.294328205443463
250010140024,Block Group 4,4380252,47567,+41.6687689,-070.6031357,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,398.94843378874094,0.0,0.0,0.23980047339802893,0.4674226467825994,1.2082216911916794,95.03899712774808,0.10697996894794563,0.08706104419086601,0.2839750074125195,0.0,0.0,2.8073425137262937
250010139001,Block Group 1,1535413,2924812,+41.7308147,-070.6253491,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.634513319869,0.0,0.0,0.15849035349677065,0.0,0.25847948691990685,63.31664286810954,0.0,0.0,0.0,0.0,0.0,36.42487764497055
250010137002,Block Group 2,1339300,1131868,+41.7551722,-070.6148682,0.0,0,25001,2500101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.6901067721944,0.0,0.0,0.10100213542749732,6.1096335677679345,3.237436727046932,12.491762689930342,0.0,0.0,8.15896081408375,0.0,0.0,70.00220620117105
250010137004,Block Group 4,1676733,743180,+41.7463732,-070.6070694,0.0,0,25001,2500101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.7963599452028,0.0,0.0,0.23103187453204777,0.0,27.39588592304991,29.231321652556513,0.0,1.8140911584421073,3.38519450194032,0.0,0.0,38.17350676401116
250039353002,Block Group 2,603336,4637,+42.7054173,-073.1089678,0.0,0,25003,2500393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7371.841822798573,0.0,0.0,0.07633112875093781,0.0,2.291768885863522,21.6080775886201,0.0,0.0,9.453254588971959,0.0,0.0,66.64689893654443
250039213001,Block Group 1,3515343,33831,+42.6984367,-073.0840898,0.0,0,25003,2500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.6264703046048,0.0,0.0,0.1520305671013542,0.0,0.6651240341416721,5.255019528717064,0.0,2.8386090373925406,7.169025110543662,0.0,0.0,84.07222228920507
250039213002,Block Group 2,8092790,98717,+42.6858291,-073.0713468,0.0,0,25003,2500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.5323171613251,0.0,0.0,0.17933440684200536,0.0,0.13332702978221656,54.41869619479903,0.0,5.648932969445925,4.436748521107819,0.0,0.0,35.362295284865006
250039214001,Block Group 1,8192684,56868,+42.6651403,-073.0794264,0.0,0,25003,2500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0314314576273,0.0,0.0,0.24266672781790039,4.871171871318915,1.3537962526376859,53.62368683967702,0.0,3.9812908487657386,0.06416770670804683,0.0,0.0,36.10588648089259
250039214002,Block Group 2,9776223,87223,+42.6755493,-073.1181079,0.0,0,25003,2500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.15690834793764,0.0,0.0,0.2037928967287493,0.0,4.979106276169657,64.08686493951062,0.0,11.727105026793865,0.852801275473398,0.0,0.0,18.35412248205247
